date,t,cp_location,cp_location_norm,cp_score
2020-09-14,21,18.420540763336582,0.12283139222206751,0.9982499212274092
2020-09-15,22,18.08304846798105,0.18652150152471186,0.997156658556391
2020-09-16,23,17.996671536549446,0.2382537363547883,0.9988179898989961
2020-09-17,24,17.637551621611202,0.30297373230422847,0.9980915054434202
2020-09-18,25,17.16688228462294,0.37300560549414574,0.9993920296694103
2020-09-21,26,17.586854839950732,0.4006259600023461,0.9995611781543007
2020-09-22,27,17.337696694427,0.46010968121776197,0.9990881127454646
2020-09-23,28,17.42662760171265,0.5034939237279691,0.9972469091110694
2020-09-24,29,17.326517399029715,0.5558801238557278,0.9918352879130754
2020-09-25,30,17.208320754737095,0.6091275831077574,0.9817746694228924
2020-09-28,31,17.136716857380588,0.6601563401247339,0.9688043458238911
2020-09-29,32,23.95053811215397,0.383307708945049,0.6476149467797794
2020-09-30,33,25.029049071826698,0.37956909181777626,0.7293947889111715
2020-10-01,34,23.973728799186574,0.47744148575302026,0.5377327191071599
2020-10-02,35,23.944524155466098,0.5264512306920905,0.5456602870667977
2020-10-05,36,23.99728640826018,0.5715577900828486,0.583881737367937
2020-10-06,37,29.653062703218175,0.3498541569896107,0.6639652635594148
2020-10-07,38,32.06269479787744,0.2827288191486933,0.6584911400457907
2020-10-08,39,37.99919256753134,0.04765749678422199,0.9502533625687279
2020-10-09,40,37.9635801941626,0.09697237170654273,0.7872915729006348
2020-10-12,41,32.11163730415592,0.4232553664687657,0.795389878430752
2020-10-13,42,32.093291099488475,0.4717480428815012,0.7395064671192468
2020-10-14,43,31.07561352613743,0.567827927326789,0.7400333260362637
2020-10-15,44,32.07662524043556,0.5677797504554495,0.7625705378764411
2020-10-16,45,35.13789483600478,0.4696240554283437,0.6266056586779316
2020-10-19,46,35.009344625541004,0.5233645416409045,0.602377372738309
2020-10-20,47,35.00613971519698,0.5711362040382391,0.5769356333703617
2020-10-21,48,37.013253717721625,0.5231783943942083,0.6829980382836773
2020-10-22,49,37.00977791628597,0.5709629563673347,0.6601828471824607
2020-10-23,50,40.902948288498585,0.4331929386429245,0.8144120910909393
2020-10-26,51,40.952543038718204,0.4784503314896093,0.8572551253386184
2020-10-27,52,40.869535416387,0.5300221230291904,0.9164077235486676
2020-10-28,53,40.06610044834032,0.6158999786504609,0.9078671487445398
2020-10-29,54,40.07115485453878,0.6632783402600579,0.8937883008832139
2020-10-30,55,41.37733895823531,0.6486981448459375,0.8504414701420788
2020-11-02,56,41.71283197974446,0.680341334297883,0.7740562504049884
2020-11-03,57,40.054293774948654,0.8069383916691117,0.8174247789044402
2020-11-04,58,40.01317411467493,0.8565155183488128,0.8809695166983607
2020-11-05,59,39.992287789806014,0.9051291528663803,0.9247594735092253
2020-11-06,60,39.438019758324764,0.9791419162702494,0.9432191190591245
2020-11-09,61,52.080498161665346,0.42473818277784064,0.8909109571390744
2020-11-10,62,52.34272463523492,0.45987025546500365,0.8762438321055491
2020-11-11,63,52.09188356308835,0.5194341160434118,0.9365462937271465
2020-11-12,64,63.999999703606086,1.4113995897938972e-08,0.999955539644568
2020-11-13,65,62.67791229388925,0.11057560505289286,0.9999578596114336
2020-11-16,66,62.00549522124294,0.1902145132741458,0.999817546607616
2020-11-17,67,61.64500732583644,0.25499965115064577,0.9996383244172624
2020-11-18,68,61.46338426567551,0.3112674159202139,0.9990570312067066
2020-11-19,69,61.04796335194988,0.3786684118119104,0.9972603012444587
2020-11-20,70,60.93396676992113,0.4317158680989939,0.992597412046741
2020-11-23,71,60.869122131777004,0.48242275562966647,0.9876828283674152
2020-11-24,72,62.02467491759211,0.4750154801146615,0.9907218407791621
2020-11-25,73,62.0285534053326,0.5224498378413047,0.9770659607455403
2020-11-27,74,62.0216447579392,0.5703978686695619,0.9548450652120287
2020-11-30,75,65.07766328903385,0.4724922243317214,0.8419127733545173
2020-12-01,76,65.05480169832448,0.5211999191274056,0.8827087335348144
2020-12-02,77,65.05711983473651,0.5687085792982614,0.9067473615994293
2020-12-03,78,65.05713202523002,0.6163270464176182,0.942580278418153
2020-12-04,79,65.02297429594248,0.6655726525741679,0.9735027811707749
2020-12-07,80,65.01456623764656,0.7135920839215922,0.9414087988952173
2020-12-08,81,65.00559410126357,0.7616383761303063,0.9724606685210024
2020-12-09,82,64.99773753340713,0.8096315460282317,0.9735202417330188
2020-12-10,83,64.9915202537959,0.8575466545811478,0.9866656664379865
2020-12-11,84,64.97048110865558,0.9061675662544963,0.9933957150020659
2020-12-14,85,64.00000074534341,0.9999999645074565,0.9919852864020297
2020-12-15,86,74.00203155950658,0.5713318304996868,0.715403087609547
2020-12-16,87,74.00095052063526,0.6190023561602258,0.6949451210907147
2020-12-17,88,74.04751127441936,0.6644042250276494,0.6915830932171229
2020-12-18,89,74.05459913788246,0.7116857553389304,0.6911025234000767
2020-12-21,90,74.00164443991285,0.7618264552422451,0.7549440818537091
2020-12-22,91,74.00073656106413,0.8094887351874224,0.8053031125985237
2020-12-23,92,74.00060295372212,0.8571141450608513,0.8589493906669345
2020-12-24,93,83.79336535324906,0.43841117365480675,0.8130216925204048
2020-12-28,94,85.60471965018922,0.39977525475289405,0.7419199189347438
2020-12-29,95,92.9624224908373,0.09702750043631914,0.8873297220657296
2020-12-30,96,82.99074324113913,0.6194884170886129,0.7738518534828451
2020-12-31,97,82.69846008181155,0.6810257103899263,0.7702073410267143
2021-01-04,98,82.7022720899227,0.7284632338132047,0.6702389358771115
2021-01-05,99,82.9984450363664,0.7619788077920759,0.7595030903668512
