Date,Open,High,Low,Close,Adj Close,Volume
1999-12-30,0.9583330154418944,0.9726560115814208,0.9427080154418944,0.9661459922790528,0.8869094252586365,13977600.0
1999-12-31,0.9641929864883424,0.9791669845581056,0.9609379768371582,0.9778649806976318,0.897667407989502,12734400.0
2000-01-03,0.984375,0.9921879768371582,0.9192709922790528,0.9752600193023682,0.8952761292457581,30091200.0
2000-01-04,0.9583330154418944,0.9609379768371582,0.9010419845581056,0.9492189884185792,0.8713707327842712,30048000.0
2000-01-05,0.921875,0.9375,0.9049479961395264,0.9179689884185792,0.8426837921142578,18835200.0
2000-01-06,0.9179689884185792,0.9179689884185792,0.8229169845581055,0.8580729961395264,0.7877001166343689,12048000.0
2000-01-07,0.8541669845581055,0.8815100193023682,0.8411459922790527,0.8723959922790527,0.8008483052253723,7118400.0
2000-01-10,0.875,0.9375,0.859375,0.9010419845581056,0.827144980430603,23985600.0
2000-01-11,0.8958330154418945,0.90625,0.8645830154418945,0.8645830154418945,0.79367595911026,14812800.0
2000-01-12,0.8645830154418945,0.8658850193023682,0.8307290077209473,0.8424479961395264,0.7733560800552368,12355200.0
2000-01-13,0.8411459922790527,0.8854169845581055,0.8307290077209473,0.8776040077209473,0.8056292533874512,13219200.0
2000-01-14,0.890625,0.9518229961395264,0.8880209922790527,0.9153649806976318,0.8402931690216064,60456000.0
2000-01-18,0.9270830154418944,0.9583330154418944,0.8854169845581055,0.9544270038604736,0.8761518001556396,26164800.0
2000-01-19,0.9583330154418944,0.9583330154418944,0.9375,0.9453129768371582,0.8677850961685181,16468800.0
2000-01-20,0.953125,1.0052080154418943,0.9348959922790528,0.9427080154418944,0.8653936386108398,17956800.0
2000-01-21,0.9401040077209472,0.9440100193023682,0.9088540077209472,0.9322919845581056,0.8558318614959717,54427200.0
2000-01-24,0.9622399806976318,0.9622399806976318,0.8854169845581055,0.890625,0.8175821900367737,25694400.0
2000-01-25,0.8945310115814209,0.9036459922790528,0.8541669845581055,0.8828129768371582,0.8104109168052673,23712000.0
2000-01-26,0.8828129768371582,0.90625,0.8307290077209473,0.8463540077209473,0.7769417762756348,23246400.0
2000-01-27,0.8528649806976318,0.8528649806976318,0.7708330154418945,0.8020830154418945,0.7363017797470093,45820800.0
2000-01-28,0.7916669845581055,0.796875,0.7473959922790527,0.7786459922790527,0.714786946773529,19444800.0
2000-01-31,0.7825520038604736,0.7994790077209473,0.7291669845581055,0.7721350193023682,0.708810031414032,18240000.0
2000-02-01,0.7734379768371582,0.796875,0.7447919845581055,0.7903649806976318,0.7255448698997498,9297600.0
2000-02-02,0.7942709922790527,0.828125,0.7903649806976318,0.8125,0.7458643913269043,14904000.0
2000-02-03,0.8385419845581055,0.8554689884185791,0.8203129768371582,0.8255209922790527,0.7578177452087402,10824000.0
2000-02-04,0.8515629768371582,0.8515629768371582,0.828125,0.8450520038604736,0.7757468223571777,12369600.0
2000-02-07,0.8489580154418945,0.8489580154418945,0.7916669845581055,0.7929689884185791,0.7279353141784668,21748800.0
2000-02-08,0.8125,0.859375,0.7916669845581055,0.8307290077209473,0.76259845495224,46881600.0
2000-02-09,0.8619790077209473,0.8763020038604736,0.8502600193023682,0.8515629768371582,0.7817237973213196,58905600.0
2000-02-10,0.9036459922790528,1.0416669845581057,0.9036459922790528,1.0260419845581057,0.9418931007385254,97008000.0
2000-02-11,1.0768229961395264,1.078125,0.9661459922790528,1.0416669845581057,0.9562367796897888,42379200.0
2000-02-14,1.0442709922790527,1.2083330154418943,1.0338540077209473,1.2083330154418943,1.1092342138290403,65011200.0
2000-02-15,1.2109379768371582,1.2122399806976318,1.1119790077209473,1.1614580154418943,1.0662031173706057,45048000.0
2000-02-16,1.1744790077209473,1.2552080154418943,1.1614580154418943,1.214843988418579,1.1152111291885376,101956800.0
2000-02-17,1.2135419845581057,1.265625,1.1953129768371582,1.2578129768371582,1.1546560525894165,53577600.0
2000-02-18,1.2395830154418943,1.421875,1.230468988418579,1.4036459922790527,1.2885288000106812,96086400.0
2000-02-22,1.359375,1.3776040077209473,1.3125,1.3645830154418943,1.2526694536209106,54249600.0
2000-02-23,1.3489580154418943,1.386718988418579,1.332031011581421,1.3723959922790527,1.2598416805267334,51139200.0
2000-02-24,1.3802080154418943,1.3893229961395264,1.3020830154418943,1.359375,1.247888445854187,24432000.0
2000-02-25,1.3606770038604736,1.3606770038604736,1.21875,1.2747399806976318,1.17019522190094,27873600.0
2000-02-28,1.2682290077209473,1.28125,1.2447919845581057,1.265625,1.1618273258209229,51787200.0
2000-02-29,1.2578129768371582,1.3489580154418943,1.2578129768371582,1.3333330154418943,1.223982572555542,30604800.0
2000-03-01,1.3333330154418943,1.3333330154418943,1.2734379768371582,1.2942709922790527,1.1881238222122192,38356800.0
2000-03-02,1.3046879768371582,1.3046879768371582,1.203125,1.207031011581421,1.1080389022827148,19104000.0
2000-03-03,1.2083330154418943,1.2395830154418943,1.1979169845581057,1.2265629768371582,1.1259689331054688,27369600.0
2000-03-06,1.234375,1.328125,1.2083330154418943,1.21875,1.118796944618225,43209600.0
2000-03-07,1.5625,1.8177080154418943,1.4947919845581057,1.7356770038604736,1.593328833580017,195220800.0
2000-03-08,1.7347010374069214,1.765625,1.609375,1.75,1.6064773797988892,66873600.0
2000-03-09,1.7708330154418943,2.25,1.765625,2.089518070220948,1.918150424957276,95294400.0
2000-03-10,2.197916984558105,3.0208330154418945,2.182291984558105,2.4583330154418945,2.256718158721924,216120000.0
2000-03-13,2.229166984558105,3.125,2.2083330154418945,3.109375,2.854366064071656,241516800.0
2000-03-14,3.0924479961395264,3.0924479961395264,2.25,2.2942709922790527,2.1061103343963623,156777600.0
2000-03-15,2.4586589336395264,2.522135019302368,2.125,2.2005209922790527,2.020049810409546,99561600.0
2000-03-16,2.2708330154418945,2.3489580154418945,1.9296879768371584,1.9619139432907104,1.8010118007659912,75038400.0
2000-03-17,1.9166669845581048,2.229166984558105,1.916340947151184,2.080729007720948,1.910082221031189,55761600.0
2000-03-20,2.162760019302368,2.2317709922790527,2.0130209922790527,2.0794270038604736,1.9088871479034424,36528000.0
2000-03-21,2.0833330154418945,2.101562976837158,1.8125,1.9765629768371584,1.814459204673767,53664000.0
2000-03-22,1.9921879768371584,2.0520830154418945,1.9583330154418943,1.990885019302368,1.827606558799744,23059200.0
2000-03-23,1.972656011581421,2.135416984558105,1.96875,2.026041984558105,1.8598806858062744,30940800.0
2000-03-24,2.0130209922790527,2.104166984558105,1.875,1.941406011581421,1.782185435295105,23160000.0
2000-03-27,1.9375,2.0,1.796875,1.8138020038604736,1.6650463342666626,38894400.0
2000-03-28,1.7513020038604736,1.7708330154418943,1.6458330154418943,1.6783850193023682,1.5407356023788452,39331200.0
2000-03-29,1.6848959922790527,1.7239580154418943,1.5,1.5677080154418943,1.4391355514526367,46944000.0
2000-03-30,1.5208330154418943,1.703125,1.46875,1.558593988418579,1.4307690858840942,36192000.0
2000-03-31,1.6650389432907104,1.830729007720948,1.6354169845581057,1.760090947151184,1.6157408952713013,96297600.0
2000-04-03,1.7441409826278689,1.75,1.5768229961395264,1.6223959922790527,1.4893386363983154,32995200.0
2000-04-04,1.7083330154418943,1.7369790077209473,1.1875,1.5625,1.4343549013137815,51379200.0
2000-04-05,1.578125,2.03125,1.4973959922790527,1.910156011581421,1.753498673439026,63960000.0
2000-04-06,1.9986979961395264,2.100260019302368,1.9036459922790527,1.9986979961395264,1.8347790241241453,40459200.0
2000-04-07,2.0989580154418945,2.1875,2.010416984558105,2.136718988418579,1.9614806175231927,31857600.0
2000-04-10,2.1731770038604736,2.299479007720948,1.9075520038604736,1.9479169845581048,1.7881624698638916,39528000.0
2000-04-11,1.8121739625930784,1.9791669845581048,1.6666669845581057,1.832031011581421,1.6817809343338013,45758400.0
2000-04-12,1.834635019302368,1.875,1.6354169845581057,1.6419270038604736,1.5072678327560425,31344000.0
2000-04-13,1.6549479961395264,1.7135419845581057,1.5442709922790527,1.5716149806976318,1.4427223205566406,31329600.0
2000-04-14,1.4713540077209473,1.5846350193023682,1.3645830154418943,1.4332679510116575,1.3157212734222412,42192000.0
2000-04-17,1.3125,1.5625,1.3125,1.5065100193023682,1.382956624031067,29409600.0
2000-04-18,1.6582030057907104,1.8697919845581048,1.609375,1.7734379768371582,1.6279932260513306,47750400.0
2000-04-19,1.8294270038604736,1.8541669845581048,1.6666669845581057,1.6888020038604736,1.5502983331680298,27835200.0
2000-04-20,1.734375,1.7669270038604736,1.65625,1.6796879768371582,1.5419317483901978,15393600.0
2000-04-24,1.5833330154418943,1.6536459922790527,1.5130209922790527,1.5963540077209473,1.4654321670532229,20596800.0
2000-04-25,1.667968988418579,1.8229169845581048,1.6640629768371582,1.7708330154418943,1.6256017684936523,24969600.0
2000-04-26,1.894531011581421,1.9375,1.75,1.7526040077209473,1.608867645263672,25411200.0
2000-04-27,1.6354169845581057,1.9140629768371584,1.6263020038604736,1.8958330154418943,1.7403498888015747,28099200.0
2000-04-28,1.925781011581421,2.0,1.8567709922790527,1.8567709922790527,1.7044919729232788,17904000.0
2000-05-01,1.9270830154418943,1.96875,1.871093988418579,1.9166669845581048,1.7594754695892334,11942400.0
2000-05-02,1.9166669845581048,2.0286459922790527,1.7890629768371582,1.8424479961395264,1.6913436651229858,23400000.0
2000-05-03,1.830729007720948,1.890625,1.6666669845581057,1.8125,1.6638513803482056,32918400.0
2000-05-04,1.808593988418579,1.9114580154418943,1.792968988418579,1.834635019302368,1.6841709613800049,24120000.0
2000-05-05,1.8268229961395264,1.9635419845581048,1.8020830154418943,1.9192709922790527,1.761865735054016,17059200.0
2000-05-08,1.8697919845581048,1.9375,1.846354007720948,1.8489580154418943,1.697319507598877,18513600.0
2000-05-09,1.8802080154418943,1.8958330154418943,1.7708330154418943,1.8229169845581048,1.6734143495559692,17683200.0
2000-05-10,1.8046879768371584,1.805989980697632,1.6276040077209473,1.6432290077209473,1.5084631443023682,27408000.0
2000-05-11,1.6666669845581057,1.7434899806976318,1.644531011581421,1.7135419845581057,1.573009371757507,24590400.0
2000-05-12,1.7604169845581057,1.8541669845581048,1.6614580154418943,1.6614580154418943,1.52519690990448,18782400.0
2000-05-15,1.6536459922790527,1.8046879768371584,1.5729169845581057,1.7760419845581057,1.6303837299346924,28209600.0
2000-05-16,1.8541669845581048,2.0143229961395264,1.8333330154418943,1.9583330154418943,1.7977242469787598,36643200.0
2000-05-17,2.0625,2.3880209922790527,2.0611979961395264,2.3020830154418945,2.1132819652557373,129062400.0
2000-05-18,2.315104007720948,2.352864980697632,2.131510019302368,2.1458330154418945,1.9698467254638672,50990400.0
2000-05-19,2.0833330154418945,2.197916984558105,2.0677080154418945,2.127604007720948,1.9531127214431765,52118400.0
2000-05-22,2.104166984558105,2.265625,1.917968988418579,2.265625,2.079814910888672,51715200.0
2000-05-23,2.2083330154418945,2.457031011581421,2.171875,2.2473959922790527,2.063080072402954,77856000.0
2000-05-24,2.244791984558105,2.28125,1.921875,2.21875,2.0367839336395264,73963200.0
2000-05-25,2.2513020038604736,2.385416984558105,2.160156011581421,2.1875,2.008097171783448,56918400.0
2000-05-26,2.198568105697632,2.259114980697632,2.0625,2.198568105697632,2.018256187438965,18345600.0
2000-05-30,2.257812976837158,2.346354007720948,2.2473959922790527,2.289062976837158,2.101330041885376,30364800.0
2000-05-31,2.28125,2.416666984558105,2.28125,2.377604007720948,2.182609796524048,46953600.0
2000-06-01,2.447916984558105,2.4700520038604736,2.382812976837158,2.444010019302368,2.2435693740844727,41899200.0
2000-06-02,2.494791984558105,2.7708330154418945,2.494791984558105,2.740885019302368,2.5160973072052,59217600.0
2000-06-05,2.736979007720948,2.9375,2.627604007720948,2.799804925918579,2.570184230804444,49190400.0
2000-06-06,2.8098959922790527,2.914062976837158,2.6458330154418945,2.660156011581421,2.441988706588745,37588800.0
2000-06-07,2.640625,2.662760019302368,2.502604007720948,2.541666984558105,2.3332173824310303,33235200.0
2000-06-08,2.6067709922790527,2.609375,2.4583330154418945,2.5611979961395264,2.351146459579468,46070400.0
2000-06-09,2.609375,2.75,2.570312976837158,2.634114980697632,2.418083429336548,46728000.0
2000-06-12,2.6458330154418945,2.667968988418579,2.5052080154418945,2.5638020038604736,2.353537082672119,38001600.0
2000-06-13,2.492187976837158,2.6458330154418945,2.479166984558105,2.644531011581421,2.427644968032837,44784000.0
2000-06-14,2.694010019302368,2.7083330154418945,2.607095956802368,2.6419270038604736,2.425254344940185,27508800.0
2000-06-15,2.634114980697632,2.710937976837158,2.492187976837158,2.710937976837158,2.4886059761047363,33859200.0
2000-06-16,2.701172113418579,3.125,2.7005209922790527,3.119791984558105,2.863929033279419,98784000.0
2000-06-19,3.111979007720948,3.5677080154418945,3.033854007720948,3.315104007720948,3.043222665786743,105216000.0
2000-06-20,3.3723959922790527,3.4114580154418945,3.229166984558105,3.2708330154418945,3.002582311630249,61027200.0
2000-06-21,3.2200520038604736,3.6666669845581055,3.2200520038604736,3.602864980697632,3.3073832988739014,61488000.0
2000-06-22,3.587239980697632,3.661458015441896,3.3723959922790527,3.40625,3.1268935203552246,61435200.0
2000-06-23,3.315104007720948,3.3567709922790527,3.0833330154418945,3.084635019302368,2.8316550254821777,60739200.0
2000-06-26,3.1458330154418945,3.476562976837158,3.096354007720948,3.457031011581421,3.1735095977783203,61828800.0
2000-06-27,3.4270830154418945,3.484375,2.877604007720948,2.96875,2.7252743244171143,60460800.0
2000-06-28,3.03125,3.1458330154418945,2.7708330154418945,2.854166984558105,2.6200881004333496,58660800.0
2000-06-29,2.804687976837158,2.804687976837158,2.3958330154418945,2.4427080154418945,2.2423741817474365,118488000.0
2000-06-30,2.557291984558105,2.6927080154418945,2.432291984558105,2.648437976837158,2.43123197555542,120919200.0
2000-07-03,2.666666984558105,2.75,2.5208330154418945,2.546875,2.337998151779175,23268000.0
2000-07-05,2.5364580154418945,2.541666984558105,2.197916984558105,2.273437976837158,2.0869855880737305,77793600.0
2000-07-06,2.276041984558105,2.494791984558105,2.221354007720948,2.4114580154418945,2.2136876583099365,60393600.0
2000-07-07,2.5,2.541666984558105,2.375,2.424479007720948,2.225640058517456,34656000.0
2000-07-10,2.382812976837158,2.609375,2.359375,2.549479007720948,2.3403894901275635,35126400.0
2000-07-11,2.515625,2.885416984558105,2.486979007720948,2.7552080154418945,2.529245376586914,75530400.0
2000-07-12,2.869791984558105,2.976562976837158,2.7786459922790527,2.8333330154418945,2.6009631156921387,38815200.0
