date,t,cp_location,cp_location_norm,cp_score
2020-09-14,126,3.4011481680754476e-10,0.9999999999973007,0.9999999999997583
2020-09-15,127,61.651421206444034,0.5186395142345711,0.9999999978766629
2020-09-16,128,61.59940715240408,0.5269888321237771,0.9999999980098431
2020-09-17,129,3.0248949567246965,0.9998024209783755,0.9999999999972259
2020-09-18,130,4.000092460314544,0.9999992661879797,0.9999999999599091
2020-09-21,131,61.72621207728256,0.5497919676406147,0.9999995739211766
2020-09-22,132,6.147730335996792,0.9988275370158984,0.9999999859832924
2020-09-23,133,20.948772648739595,0.8892954551687334,0.9999999422291056
2020-09-24,134,46.92909446986843,0.691038932778822,0.9999764504424167
2020-09-25,135,61.70567237446745,0.581701012901052,0.999984787445748
2020-09-28,136,89.98263364586062,0.3652171932868205,0.998991222999555
2020-09-29,137,73.0231288535523,0.5077529456067278,0.9997516112448577
2020-09-30,138,73.01725326295679,0.5157360852146287,0.9998218343066675
2020-10-01,139,73.01685753585953,0.5236757338423846,0.9996540014126756
2020-10-02,140,61.994118972893986,0.6190942938659207,0.9998684830377366
2020-10-05,141,61.76313422714182,0.628864014070303,0.9999101593565084
2020-10-06,142,46.967134711377525,0.7542290895922419,0.9763270113102366
2020-10-07,143,25.12519309616835,0.9355143405066004,0.9933141834179576
2020-10-08,144,61.99678055830758,0.6508192019181939,0.9991561879314756
2020-10-09,145,89.99616721773945,0.4365383554147662,0.9954087575317387
2020-10-12,146,89.99588476318064,0.4444771050541219,0.9929372586442605
2020-10-13,147,81.99753514439314,0.5158925782191021,0.9805350701657658
2020-10-14,148,73.14877973882858,0.5940573036600907,0.9855854189924409
2020-10-15,149,61.987484991226616,0.690575515942646,0.9946252787541209
2020-10-16,150,61.99844478123364,0.6984250414187806,0.994996591119821
2020-10-19,151,81.98847480366454,0.5477105174312338,0.982479668866973
2020-10-20,152,89.71879945072425,0.49429524245456946,0.9822264579719461
2020-10-21,153,89.99509121732005,0.500038958592698,0.9887860789790863
2020-10-22,154,89.99840904990609,0.5079491345245548,0.989278228894957
2020-10-23,155,89.67160383233309,0.5184793346640231,0.9910727358863434
2020-10-26,156,89.99405891195562,0.5238566753019396,0.9889326965372296
2020-10-27,157,73.15259856537521,0.6654555669414666,0.9912251231536571
2020-10-28,158,81.99407778800287,0.6032216048571201,0.9688178937437141
2020-10-29,159,61.73588531555802,0.7719374181304919,0.9848370553405282
2020-10-30,160,89.99240489519323,0.555615834165133,0.9790299123224862
2020-11-02,161,61.993124822347504,0.7857688506162896,0.9931015108828819
2020-11-03,162,61.993751087095866,0.7937003881976519,0.994824331445944
2020-11-04,163,89.99297355355233,0.5794208448130768,0.9865646757743011
2020-11-05,164,73.08264041126364,0.721566345942352,0.9932681343048583
2020-11-06,165,73.12838034944335,0.7291398384964813,0.9878398160201229
2020-11-09,166,89.99166015682371,0.603240792406161,0.8681904064078002
2020-11-10,167,73.98499680927216,0.7382143110375226,0.9263973907260885
2020-11-11,168,73.08065091603791,0.7533281673330324,0.913635727445377
2020-11-12,169,61.99532283597763,0.849243469555733,0.9754689730078497
2020-11-13,170,61.99047098718761,0.8572184842286698,0.981121160391525
2020-11-16,171,61.99726352894001,0.8651010831036507,0.9508957202091091
2020-11-17,172,89.99175446071082,0.6508590915816601,0.8405763304940457
2020-11-18,173,115.01238424480734,0.46021917266025925,0.6555542658998108
2020-11-19,174,115.01193991738506,0.46815920700488045,0.6497693188609873
2020-11-20,175,115.00980768758495,0.47611263740011944,0.6348912428511708
2020-11-23,176,115.01043659171663,0.48404415403399503,0.6373223967458765
2020-11-24,177,115.01160696056958,0.49197137332881286,0.6288510836903385
2020-11-25,178,97.54334580159403,0.6385448745905236,0.9650898602613206
2020-11-27,179,96.70588597181313,0.6531278891125942,0.9689143734474895
2020-11-30,180,95.87550762648786,0.6676547013770805,0.9723097046392727
2020-12-01,181,89.98923717226991,0.7223076414899213,0.9034442295172691
2020-12-02,182,94.46387573256095,0.694731144979675,0.9757209557105793
2020-12-03,183,122.99099698544579,0.4762619286869382,0.6478101358240548
2020-12-04,184,122.99365229827454,0.4841773627121068,0.625339248011813
2020-12-07,185,122.99189351884168,0.4921278292155422,0.6205943932154894
2020-12-08,186,122.99524989805357,0.5000376992217971,0.6301980816150421
2020-12-09,187,122.99322043581255,0.5079903140014878,0.6510018313727608
2020-12-10,188,130.01319139533922,0.46021276670365696,0.6383119630367307
2020-12-11,189,130.01008035815994,0.468173965411429,0.6202117612320747
2020-12-14,190,130.0082318937625,0.4761251437002975,0.6125093782042941
2020-12-15,191,130.00667059185145,0.48407404292181394,0.6041699633286932
2020-12-16,192,127.78770513130699,0.5096213878467699,0.6590657911594922
2020-12-17,193,127.73862071885762,0.5179474546122411,0.6564076611473315
2020-12-18,194,127.73591267515712,0.5259054549590705,0.6534987249692585
2020-12-21,195,127.74238696015493,0.53379057968131,0.6554778675345838
2020-12-22,196,144.0432253326826,0.4123553545025191,0.8239655327082068
2020-12-23,197,155.00981808678495,0.33325541200964326,0.7279676345581343
2020-12-24,198,142.33132872139376,0.44181485141750987,0.8199213592809391
2020-12-28,199,155.01748459023793,0.3490675826171593,0.7483454374047354
2020-12-29,200,155.01041039402162,0.35706023496808237,0.7369320413618512
2020-12-30,201,140.6855112134943,0.4786864189405215,0.7886892063258669
2020-12-31,202,140.37998654319418,0.48904772584766526,0.7869399724360449
2021-01-04,203,155.01137053967102,0.3808621385740395,0.7866671686461613
2021-01-05,204,155.10101989732735,0.3880871436720052,0.7710890591061437
